ticker,company,country
NVSGF,NEVADA SUNRISE METALS CORPORATI,Canada
NVDEF,NEVADA EXPLORATION INC,Canada
NUVSF,NUVISTA ENERGY LTD,Canada
NTSFF,NANOTECH SECURITY CORPORATION,Canada
NSUPF,NORTHERN SUPERIOR RESOURCES INC,Canada
NRVTF,NORAM LITHIUM CORP,Canada
NRBT,NOVUS ROBOTICS INC,Canada
NOMNF,CANEX METALS INC,Canada
NLPXF,NOBLE MINERAL EXPLORATION INC N,Canada
NHAWF,NORTH ARROW MINERALS INC,Canada
NEVDF,NEVADA COPPER CORP,Canada
OVTZ,OCULUS VISIONTECH INC,Canada
OPSSF,OPSENS INC,Canada
OCANF,OCEANAGOLD CORPORATION,Canada
BSTO,BLUE STAR OPPORTUNITIES CORP,Canada
ATHOF,ATHABASCA OIL CORP,Canada
TRMLF,TOURMALINE OIL CORP,Canada
PWCDF,POWER CORP OF CANADA,Canada
POEFF,PAN ORIENT ENERGY CORPORATION,Canada
ORZCF,OREZONE GOLD CORP,Canada
ORSUF,ORSU METALS CORPORATION.,Canada
ORAGF,MONARCA MINERALS INC,Canada
LIFZF,LABRADOR IRON ORE RTY CORPORATI,Canada
INCAF,INCA ONE GOLD CORP,Canada
ECAOF,ECO ATLANTIC OIL & GAS LTD,Canada
OLVRF,OLIVUT RESOURCES LTD,Canada
HRNNF,HYDRO ONE LTD,Canada
XENE,Xenon Pharmaceuticals Inc.,Canada
PVG,"Pretium Resources, Inc.",Canada
POETF,POET TECHNOLOGIES INC,Canada
PSYTF,PASON SYSTEM INCOR,Canada
URPTF,URANIUM PARTICIPATION CORP,Canada
SWSSF,SWISS WTR DECAFFINATED COFFEE I,Canada
SHASF,SHAMARAN PETROLEUM CORP,Canada
QTRRF,QUATERRA RESOURCES INC,Canada
QWTR,QUEST WATER GLOBAL INC,Canada
QTEYF,QUESTERRE ENERGY CORP,Canada
QBCRF,QUEBECOR INC,Canada
QUTIF,QUESTOR TECHNOLOGY INC,Canada
QMCQF,QMC QUANTUM MINERALS CORPORATIO,Canada
QPTFF,QUEST PHARMATECH INC,Canada
QIFTF,QUORUM INFORMATION TECHNOLOGIES,Canada
RYES,RISE GOLD CORP,Canada
SPGYF,WHITECAP RESOURCES INC,Canada
CDDRF,HEADWATER EXPLORATION INC,Canada
WIR-U.TO,WPT INDUSTRIAL REIT USD,Canada
RVXCF,RESVERLOGIX CORP,Canada
RSGUF,ROGERS SUGAR INC,Canada
RSASF,RESAAS SERVICES INC,Canada
RIINF,CANADIAN CRITICAL MINERALS INC,Canada
REPCF,REPLICEL LIFE SCIENCES INC,Canada
SRSR,SARISSA RESOURCES INC,Canada
PREKF,PRAIRIESKY ROYALTY LTD,Canada
GGIFF,GARIBALDI RESOURCES,Canada
CDYCF,CARDERO RESOURCES CORP,Canada
BNTRF,BENTON RESOURCES INC,Canada
AQARF,AQUILA RERSOURCES INC,Canada
APRAF,TRAILBREAKER RESOURCES LTD,Canada
ACKRF,AMERICAN CREEK RESOURCE,Canada
WTCZF,COPPER LAKE RESOURCES LTD,Canada
TRBMF,TORQ RESOURCES INC,Canada
TNREF,TARANIS RESOURCES INC,Canada
TNMLF,THUNDER GOLD CORP,Canada
TKRFF,TINKA RESOURCES LIMITED,Canada
TEUTF,TEUTON RESOURCES CORP,Canada
SYHBF,SKYHARBOUR RESOURCES LTD,Canada
STRRF,CANADIAN GOLD CORP,Canada
SSEBF,SILVER SPRUCE RESOURCES INC,Canada
SOHFF,ALTALEY MINING CORPORATION,Canada
SLRRF,SILVER RANGE RESOURCES LTD,Canada
RWCRF,RIWI CORP,Canada
RVSDF,RIVERSIDE RES INC,Canada
SHOP,Shopify Inc.,Canada
WFTSF,WAVEFRONT TECHNOLOGY SOLUTIONS,Canada
VSYS,VISCOUNT SYSTEMS INC,Canada
SKKY,SKKYNET CLOUD SYSTEMS INC,Canada
IGXT,INTELGENX TECHNOLOGIES CORPORAT,Canada
ICOTF,SATELLOS BIOSCIENCE INC,Canada
WOLV,WOLVERINE RES CORP,Canada
UWEFF,GREEN SHIFT COMMODITIES LTD,Canada
UEXCF,UEX CORP,Canada
UGEIF,UGE INTERNATIONAL LTD,Canada
UGDIF,UNIGOLD INC,Canada
EUUNF,AZARGA METALS CORP,Canada
CVVUF,CANALASKA URANIUM LTD,Canada
CDUAF,CANADIAN UTILITIES,Canada
BKUCF,BLUE SKY URANIUM CORP,Canada
AZURF,AZINCOURT ENERGY CORP,Canada
VXLLF,VAXIL BIO LTD (CA),Canada
DUVNF,PERUVIAN METALS CORP,Canada
BEVVF,BEE VECTORING TECHNOLOGIES INTL,Canada
ASHXF,PROGRESSIVE PLANET SOLUTIONS IN,Canada
VDMRF,VOYAGER METALS INC,Canada
VGMIF,VISIBLE GOLD MINES INC,Canada
FGOVF,FREEGOLD VENTURES,Canada
WNGRF,GEORGE WESTON LTD,Canada
WLBMF,WALLBRIDGE MINING  CO,Canada
WJXFF,WAJAX CORP,Canada
EWPMF,EAST WEST PETE CORPORATION,Canada
CWVWF,STORM EXPLORATION INC,Canada
CBWBF,CANADIAN WESTERN BANK,Canada
WHYRF,WEST HIGH YIELD RESOURCES LTD,Canada
CWMCF,CONSOLIDATED WOODJAM COPPER COR,Canada
WPTIF,WPT INDL REAL ESTATE INVT TR,Canada
WDFCF,K9 GOLD CORP,Canada
WTHVF,WESTHAVEN GOLD CORP,Canada
WPCZF,BLUE STAR GOLD CORP,Canada
XEBEF,XEBEC ADSORPTION INC,Canada
YGRAF,YANGARRA RESOURCES LTD,Canada
YOOIF,YANGAROO INC,Canada
YRLLF,GLOBAL UAV TECHNOLOGIES LTD,Canada
YEWTF,ENVIRONMENTAL WASTE INTERNATION,Canada
YRBAF,YORBEAU RESOURCES INC,Canada
ZENYF,ZENTEK LTD,Canada
ZTMUF,ZIMTU CAPITAL CORP,Canada
ZUMRF,ZOOMERMEDIA LIMITED,Canada
AACTF,AURORA SOLAR TECHNOLOGIES INC,Canada
AATGF,ATI AIRTEST TECHNOLOGIES INC,Canada
ABNAF,ABEN MINERALS LTD,Canada
ABMBF,ABCOURT MINES,Canada
ABEPF,VISION LITHIUM INC,Canada
ABCAF,ATHABASCA MINERALS INC,Canada
ABSSF,AIRBOSS OF AMERICA CORP,Canada
ATBYF,ABITIBI ROYALTIES INC,Canada
ABETF,SUPERNOVA METALS CORP,Canada
ABCFF,ABACUS MINING & EXPLORATION COR,Canada
AKRFF,ACKROO INC,Canada
ACWRF,ACCELEWARE LTD,Canada
ACLLF,ATCO LTD,Canada
LTCCF,LITE ACCESS TECHNOLOGIES INC,Canada
ACAZF,ACADIAN TIMBER CORP,Canada
APTCF,ADVANCED PROTEOME THERAPEUTICS,Canada
ECORF,ELCORA ADVANCED MATERIALS CORP,Canada
AEGXF,AECON GROUP INC,Canada
AQSZF,AEQUUS PHARMACEUTICALS INC,Canada
RSSFF,AFFINOR GROWERS INC,Canada
HPMCF,AFRICA ENERGY CORP,Canada
AGGFF,TOUBANI RESOURCES INC,Canada
AOIFF,AFRICA OIL CORP,Canada
AGFMF,AGF MANAGEMENT LTD,Canada
AGDXF,ANTIOQUIA GOLD INC,Canada
AGLAF,T2 METALS CORP,Canada
AGCCF,GENSOURCE POTASH CORPORATION,Canada
AGCBF,AMARILLO GOLD CORP,Canada
AGUNF,ARCTIC GLACIER INCOME FUND TRUS,Canada
AGRDF,MINNOVA CORP,Canada
AIRRF,AURION RESOURCES LTD,Canada
ATGFF,ALTAGAS LTD,Canada
ASGTF,ALTUS GROUP LTD,Canada
ANCUF,ALIMENTATION COUCHE-TARD,Canada
ALXXF,AVANTE CORP,Canada
ALMTF,ALMONTY INDUSTRIES INC,Canada
AXDDF,AZUCAR MINERALS LTD,Canada
ARXRF,IMAGINE LITHIUM INC,Canada
APYRF,ALLIED PROPS REAL ESTATE INV TS,Canada
ARSLF,ALTIMA RESOURCES LTD,Canada
ALA-PU.TO,ALTAGAS LTD PREF SERIES C,Canada
ANCTF,ALIMENTATION COUCHE-TARD,Canada
ALKHF,ALASKA HYDRO CORPORATION,Canada
ALXEF,ALX RESOURCES CORP,Canada
ALDVF,KIPLIN METALS INC,Canada
ALVOF,ALVOPETRO ENERGY LTD,Canada
SAENF,SOLAR ALLIANCE ENERGY INC,Canada
AMYZF,RECYLICO BATTERY MATERIALS INC,Canada
FNCSF,NORTH AMERI FINANCIAL 15 SPLIT,Canada
AXREF,AMARC RESOURCES,Canada
AMXEF,AMEX EXPLORATION INC,Canada
ATIXF,ANALYTIXINSIGHT INC,Canada
ANKOF,ANGKOR RESOURCES CORP,Canada
ANLDF,ANFIELD ENERGY INC,Canada
ANXGF,ANACONDA MINING INC,Canada
CBYDF,CORBY SPIRIT & WINE LTD,Canada
ANGCF,EON LITHIUM CORP,Canada
SXOOF,ST-GEORGES ECO-MINING CORP,Canada
GTARF,GTA FINANCE CORP INC,Canada
NTCPF,NORTHISLE COPPER & GOLD INC,Canada
CDPYF,CANADIAN APARTMENT PROPERTIES R,Canada
APEUF,ATLAS ENGINEERED PRODUCTS LTD,Canada
APMCF,MORIEN RESOURCES CORP,Canada
FUAPF,GLOBAL COMPLIANCE APPLICATIONS,Canada
ASDZF,ARCTIC STAR EXPLORATION CORP,Canada
ARHTF,ARHT MEDIA INC,Canada
ARESF,ARTIS REAL ESTATE INVESTMENT TR,Canada
GARWF,GOLDEN ARROW RESOURCES CORP,Canada
ARCUF,ARCUS DEVELOPMENT GROUP INC,Canada
ATBHF,ASTON BAY HOLDINGS INC,Canada
ASGOF,ASANTE GOLD CORP,Canada
ATOXF,DURANGO RESOURCES INC,Canada
ATCMF,ATICO MINING CORP,Canada
ATADF,ATAC RESOURCES,Canada
ATSAF,ATS CORPORATION,Canada
AUSVF,GOLD79 MINES LTD,Canada
AVPFF,AVCORP INDUSTRIES INC,Canada
AXMIF,AXMIN INC.,Canada
AZMTF,AZIMUT EXPLORATION INC,Canada
BRSLF,BARSELE MINERALS CORP,Canada
BELDF,BATERO GOLD CORPORATION,Canada
BADFF,BADGER INFRASTRUCTURE SOLUTIONS,Canada
GBRIF,GOLDEN BAND RESOURCES INC,Canada
HBEXF,ROYAL FOX GOLD INC,Canada
BBRRF,BLUEBERRIES MEDICAL CORP,Canada
BCUFF,BELL COPPER CORPORATION,Canada
BCEKF,BEAR CREEK MINING CORPORATION,Canada
BDRAF,BOMBARDIER INC,Canada
BDIMF,BLACK DIAMOND GROUP LIMITED,Canada
BNGLF,BENGAL ENERGY LTD,Canada
BNRJF,SILVER VY METALS CORP,Canada
CBRSF,CHAMPION BEAR RESOURCES,Canada
SMEYF,SMART EMPLOYEE BENEFITS INC,Canada
BGAVF,BRAVADA GOLD CORP,Canada
BMSPF,BIOMASS SECURE POWER INC,Canada
SRBCF,SIRONA BIOCHEM CORPORATION,Canada
MBXBF,MICROBIX BIOSYSTEMS,Canada
BITTF,BITTERROOT RESOURCES LTD,Canada
BIBLF,WATERLOO BREWING LTD,Canada
ETBI,EASTGATE BIOTECH CORP,Canada
BIRDF,BIRD CONSTRUCTION INC,Canada
BIOYF,BIOSYENT INC,Canada
BIRMF,BIOREM INC,Canada
BKIRF,BLACK IRON INC,Canada
BKBEF,PIPESTONE ENERGY CORP,Canada
BRVRF,BLUE RIVER RESOURC,Canada
BLKLF,BLACKLINE SAFETY CORP,Canada
BLRZF,BLACKHAWK GROWTH CORP,Canada
MIMZF,NIGHTHAWK GOLD CORP,Canada
MTLFF,METALLIS RESOURCES INC,Canada
BRLXF,BORALEX INC,Canada
BONXF,BONTERRA RESOURCES INC,Canada
BRYFF,BRI-CHEM CORP,Canada
BRUZF,CANADA CARBON INC,Canada
GBBFF,GRANADA GOLD MINE INC,Canada
CWXZF,DOMAN BUILDING MATERIALS GROUP,Canada
TGAFF,TAIGA BUILDING PRODUCTS INC,Canada
SXMVF,VIOR INC,Canada
FIH-U.TO,FAIRFAX INDIA HOLDINGS CORPORAT,Canada
CGJTF,CARGOJET INC,Canada
INPCF,SSC SECURITY SERVICES CORP,Canada
CPMD,CANNAPHARMARX INC,Canada
CFPZF,CANFOR CORP NEW,Canada
CFGMF,CALIFORNIA GOLD MINING INC,Canada
CCOXF,CANDENTE COPPER CORP,Canada
HMCBF,HOME CAPITAL GROUP INC,Canada
GRNBF,GREENBANK CAPITAL INC,Canada
GCCFF,GOLDEN CARIBOO RESOURCES,Canada
